2.07869029045105,2.0564902424812317
2.042710065841675,2.02399280667305
2.005835851033529,1.9738245010375977
1.9475465218226116,1.877922147512436
1.827787419160207,1.6874156296253204
1.6297987699508667,1.5099426805973053
1.4792639811833699,1.445627212524414
1.4030319849650066,1.3408784568309784
1.2708593209584553,1.2207000851631165
1.206024984518687,1.4725956320762634
1.4099689722061157,1.4454686045646667
1.4521821737289429,1.3856357038021088
1.3381176590919495,1.322331815958023
1.2765126427014668,1.2972118258476257
1.24663245677948,1.240458369255066
1.1812457243601482,1.1596132218837738
1.1207491755485535,1.0864830911159515
1.0328451693058014,1.033887818455696
0.9961825410525004,0.9586810618638992
0.9444238146146139,0.9426378309726715
0.9455593029657999,0.9299155175685883
0.9514358341693878,0.9340726137161255
0.9424487849076589,0.900072306394577
0.9559127787748972,1.2370647192001343
0.8619394103686014,1.1750028878450394
0.8420876463254293,0.8588184118270874
0.8555388847986857,0.8312770128250122
0.820369283358256,1.144208088517189
0.7947892149289449,0.8909312933683395
0.768207053343455,0.8967923372983932
0.734518696864446,0.8073269128799438
0.7168000638484955,0.7359217405319214
0.7279762526353201,0.7693743109703064
0.6872104605038961,0.7890661209821701
0.7526146074136099,0.7190697491168976
0.6842514177163442,0.7478543967008591
0.6754042704900106,0.7672905176877975
0.757903536160787,0.7716507017612457
0.7952547421058019,0.9105714559555054
0.6571843127409617,0.7261953949928284
0.6743577122688293,0.7375376671552658
0.6446826159954071,0.7122940197587013
0.6281352837880453,0.630643904209137
0.6141287088394165,0.828111469745636
0.5857013513644537,0.6793420538306236
0.6103454530239105,0.7241274863481522
0.6311890383561453,0.6720999479293823
0.6645631939172745,0.6805437207221985
0.5980848371982574,0.5905795469880104
0.5821207910776138,0.6147377789020538
0.5735903729995092,0.5830260366201401
0.5864124596118927,0.6171247214078903
0.6264003068208694,0.5935868620872498
0.5598727663358053,0.6847711205482483
0.5244893083969752,0.743016317486763
0.5409466077884039,0.9561751484870911
0.6247677356004715,0.6073887050151825
0.594444677233696,0.6289549618959427
0.5293328811724981,0.5897267460823059
0.5581241895755132,0.529608465731144
0.5867822070916494,0.5498606562614441
0.5282196700572968,0.5779858380556107
0.5680708636840185,0.5602102428674698
0.4963021328051885,0.5021838322281837
0.4965398708979289,0.5685761570930481
0.5164474844932556,0.9215018525719643
0.48795437812805176,0.7044778987765312
0.4859856764475505,0.5380614921450615
0.5343611190716425,0.6121487468481064
0.49846428136030835,0.5461833402514458
0.5682410250107447,0.5196336209774017
0.5706870953241984,0.4992230162024498
0.5226674675941467,0.4795551300048828
0.4877418577671051,0.493413083255291
0.4516497651735942,0.4549460709095001
0.42460544407367706,0.6906165033578873
