1.976592282,2.03802846
1.561894715,1.836384205
1.28327324,1.428655918
1.422027389,1.206760819
1.412614286,1.117400431
1.276441624,1.225692887
1.26524063,1.122546531
1.162843357,1.035919795
1.081934969,0.947681331
1.067366362,0.863870593
0.975034306,0.775103629
1.005429327,0.712655045
1.10430788,0.615590011
0.947423374,0.555893052
0.855502665,0.529920333
0.838162005,0.495299007
0.963570863,0.489642771
0.912610665,0.462500561
0.843260676,0.4787266
0.852765401,0.500276501
0.775317624,0.448330263
0.760029728,0.432029651
1.246267642,0.390791125
0.926147421,0.44615199
1.018094475,0.469610677
0.876583139,0.402715273
1.032997256,0.369306688
0.752785072,0.335203524
0.842707659,0.32415681
0.966560548,0.27709281
0.633273029,0.355194537
0.736301422,0.260044624
0.882425725,0.239666667
1.003249904,0.22194275
0.797408938,0.214498075
0.696855078,0.208822315
0.649139971,0.211048012
0.928800846,0.179415506
0.992486139,0.198011519
0.843828065,0.157847737
0.808755582,0.159918637
0.604910063,0.143645786
0.731901673,0.154257872
0.827165077,0.250108783
0.759629096,0.154072928
0.642034861,0.123937982
0.842641438,0.12821279
0.761961892,0.107391383
0.464918004,0.132417337
0.681442616,0.12128609
0.870850481,0.098739008
0.708727078,0.145550579
0.830632878,0.138892522
0.708356321,0.112390856
0.634666575,0.103426632
0.422368823,0.087011945
0.521070807,0.061854493
0.49458863,0.068198832
0.507520163,0.097624988
0.750089175,0.223194042
0.775730441,0.152703528
0.545806341,0.091601146
0.484769513,0.069500386
0.423221466,0.071037471
0.385434773,0.059267814
0.33941953,0.043687071
0.471032972,0.083321333
0.567180738,0.096121664
0.351497653,0.073941944
0.41958916,0.056559385
0.240470295,0.054564286
0.282826008,0.059095544
0.41105039,0.046787696
0.225880249,0.051925223
0.328973612,0.050141768
0.368784331,0.035239953
0.383868059,0.048640459
0.459639318,0.084787427
0.599326712,0.063899724
0.577058862,0.054632613
0.321278403,0.080088761
0.546861851,0.051959165
0.219173318,0.043195422
0.283127964,0.073465377
0.332151935,0.045904381
0.235780166,0.037549674
0.29882494,0.027320216
0.532358579,0.030726898
0.354153434,0.028983088
0.371792708,0.023322439
0.991107062,0.082923872
0.578944559,0.129309764
0.383272393,0.085855195
0.341416015,0.072031331
0.284204434,0.039670835
0.409557473,0.026425671
0.253950631,0.02870859
0.254518832,0.038008702
0.317450759,0.032332788
0.539558412,0.033546105
0.411415747,0.03739026
0.44553557,0.054357617
0.538065106,0.046324562
0.283566872,0.042677498
0.291158277,0.042526288
0.379170061,0.025347879
0.265379053,0.02566463
0.188866857,0.022839328
0.221816567,0.02073853
0.734666906,0.028217224
0.264999446,0.069408329
0.725884744,0.074427574
0.423623369,0.038722059
0.296333531,0.022777611
0.224357508,0.017278983
0.237043055,0.016146179
0.283152439,0.023080342
0.352394181,0.035363091
0.232081034,0.025820392
0.222424461,0.021198811
0.29441446,0.026216615
0.195718195,0.014443019
0.180833349,0.008883897
0.108899078,0.016197124
0.652613057,0.03634615
0.251728948,0.076619609
0.44294503,0.053276729
0.282606717,0.029905264
0.406479205,0.02495026
0.300733988,0.019267717
0.860099589,0.012917178
0.381729619,0.019606135
0.234589009,0.020211689
0.268796038,0.029291849
0.484983185,0.018046085
0.50338834,0.034566791
0.258022803,0.033727245
0.872090469,0.672803412
0.720257575,0.430362073
0.716518794,0.239535991
0.753342624,0.186290728
0.484926438,0.12172877
0.348618052,0.083700494
0.646770762,0.052483848
0.357540901,0.053830699
0.309392776,0.03997981
0.228377865,0.036046935
0.20244891,0.04215871
0.505315267,0.03489193
0.242898447,0.040536661
0.249596713,0.030198792
0.253492585,0.014423785
0.148579609,0.014443234
0.262786663,0.011206151
0.301880807,0.013124524
0.189602281,0.017804202
0.851236431,0.076749133
0.25115181,0.064753614
0.451182799,0.046313013
0.366848053,0.031929632
0.224247087,0.019414454
0.308487969,0.014632358
0.112192127,0.01652834
0.090626215,0.015680317
0.295107441,0.008244071
0.352940986,0.01149891
0.643018352,0.02184224
0.348105885,0.037314453
0.106961264,0.017567446
0.187902723,0.012169123
0.272919371,0.017144721
0.395736953,0.01582286
0.312346149,0.031522368
0.1395626,0.010494354
0.219925324,0.006918022
0.179707961,0.006294871
0.210662592,0.015306712
0.559513324,0.014080619
0.315970261,0.017032665
0.308315324,0.014244457
0.129313785,0.006015152
0.328903802,0.00967749
0.079097507,0.014422699
0.25989017,0.015519024
0.184079179,0.041156035
0.423365436,0.010558266
0.320808267,0.012301459
0.599653867,0.004889239
0.427713266,0.003835269
0.340667681,0.003077666
0.629340793,0.002899145
0.724041366,0.002512519
0.496136422,0.002435659
0.547655019,0.002391582
0.483089039,0.002009569
0.118358578,0.002098491
0.140298461,0.001890317
0.609614906,0.001550874
0.802227666,0.00181196
0.30574124,0.001568203
0.339635664,0.001621071
0.314005794,0.001402345
0.286624249,0.001649978
0.225163811,0.001665269
0.245078987,0.001168907
0.315064098,0.001285587
0.336233561,0.001192263
0.329196352,0.001379385
0.373549451,0.001494057
0.404158488,0.001827303
0.375390117,0.001460072
0.440859931,0.001258733
0.398796757,0.000984044
0.445100396,0.001003079
0.431109265,0.001008207
0.430490951,0.000977098
0.995900637,0.001025549
0.397517662,0.001186956
0.380502252,0.001100718
0.404461464,0.000934371
0.409594,0.000995126
0.403202291,0.001084037
0.421313169,0.000754457
0.41614791,0.00097484
0.421683184,0.001120592
1.023311139,0.001370124
0.332493837,0.001211534
0.441527905,0.001271514
0.330789909,0.000952077
0.37125234,0.000790937
0.391750552,0.000674399
0.406506792,0.000863447
0.347875215,0.000893448
0.41597378,0.000766607
1.18681667,0.00076219
0.436551636,0.000834908
0.505940622,0.000631678
0.470324318,0.000640541
0.50384783,0.000541869
0.551407439,0.000612248
0.539289986,0.000654664
0.518903137,0.000761044
0.485825163,0.000656597
0.403946235,0.000583038
0.469822805,0.000610798
0.54135052,0.000572399
0.918153219,0.000505
0.520614184,0.000556474
0.584783167,0.000719768
0.553837776,0.000454141
0.541453074,0.00050432
0.529487139,0.000408208
0.545751541,0.00067565
0.482329567,0.000634516
0.482258692,0.000710536
0.531412657,0.000489076
0.478420037,0.000537332
0.463197034,0.000475526
0.565027401,0.000436364
0.572470723,0.000397783
0.541144992,0.0003064
0.554005906,0.000674932
0.573220107,0.001218356
0.537879073,0.027240002
0.568519991,0.140040948
0.389352196,0.523314098
0.226972193,0.151364141
0.270979076,0.10288768
0.150756017,0.043697435
0.137402175,0.035034998
0.165301005,0.027958925
0.067550653,0.042850557
0.036804613,0.017669616
0.036708173,0.010771598
0.05673339,0.007921132
0.067170434,0.01215409
0.128668883,0.013508092
0.626643598,0.243964661
0.391234921,0.170362267
0.336068326,0.106349044
0.280244096,0.050020427
0.210783388,0.027719767
0.170901032,0.018201446
0.129628101,0.02024918
0.213968538,0.012438024
0.26048896,0.010175217
0.345593882,0.007301796
0.607794614,0.0053977
0.460528835,0.006907618
0.215313627,0.003996447
0.850989356,0.004768527
0.730848617,0.006515244
0.985948641,0.013021639
0.237841201,0.012454121
0.994418932,0.008908269
0.536190935,0.014446126
0.385793939,0.004216776
0.435185602,0.007583629
0.615884984,0.005222481
0.631982645,0.003438015
0.520675464,0.003248128
0.485404566,0.004321939
0.933841661,0.010097318
0.642799335,0.019224226
0.539047921,0.002509044
0.374764387,0.002939314
0.554064364,0.003708828
0.579446448,0.00192919
0.599073173,0.001465739
0.598395266,0.001008095
0.581546372,0.000948281
0.473252011,0.000778539
0.833275927,0.001069904
0.892039842,0.000807963
0.531269777,0.000757215
0.506976956,0.000792759
0.52983998,0.000711725
0.565212262,0.000681189
0.951822096,0.000610263
0.652039497,0.000996944
0.565200301,0.000602145
0.527227749,0.00048381
0.527786442,0.000694372
0.523736328,0.00063607
0.539559391,0.000412762
0.559045959,0.000564684
0.565284029,0.000399771
0.575136779,0.000593815
0.542953729,0.000546328
1.080039211,0.000584887
0.151374009,0.000800096
0.58299096,0.002604361
0.43648173,0.00138863
0.576926844,0.000700135
1.058389987,0.000725929
0.565467968,0.000369719
0.382153345,0.00045335
0.370254884,0.000498992
0.370880217,0.000444347
0.600894793,0.000370131
0.386316522,0.000389163
0.881329376,0.000469465
0.377122159,0.000443629
0.424490202,0.000393588
0.438456538,0.000533948
0.423532253,0.000273328
0.405561206,0.000340392
0.401873933,0.000468029
0.406006068,0.000345522
0.414533281,0.000298948
0.425917673,0.000362261
0.42882496,0.000335005
0.422403925,0.000227303
0.497714227,0.000473313
0.769321837,0.000300281
0.644051444,0.000241516
0.459211592,0.000218658
0.456932579,0.000252198
0.453274886,0.0002639
0.475049084,0.000321496
0.465837397,0.000264816
0.465817225,0.000203582
0.45446926,0.000274145
0.432420951,0.000292459
0.431337803,0.000222832
0.446663524,0.000212448
0.442527833,0.00028343
0.4082901,0.000270135
0.465772896,0.000326601
0.741885673,0.000240997
0.782135736,0.36724801
0.421006279,0.746608844
0.375865907,0.354091812
0.359638037,0.21316156
0.266823036,0.144840604
0.212505786,0.087489911
0.22153101,0.070813273
0.180867273,0.051809251
0.298824629,0.045436083
0.190922193,0.069812357
0.25357636,0.05884641
0.139289165,0.040283248
0.286830173,0.038253738
0.082357507,0.035198005
0.100254458,0.03135864
0.099873344,0.021106199
0.099617105,0.014311217
0.137373737,0.01738194
0.109316564,0.013257241
0.163667482,0.043582731
0.151131384,0.021549073
0.22601014,0.01706913
0.145695497,0.013043157
0.145711779,0.01307221
0.116624229,0.01546505
0.098771573,0.012804786
0.092462501,0.025730165
0.122747496,0.028263584
0.226776715,0.015609909
0.185897419,0.012977693
0.110649482,0.014826446
